time;SPEED;SPEED_filter
19.47;-27.499999999995737;-26.249999999999726
19.48;-24.999999999996092;-26.249999999999723
19.490000000000002;-25.000000000004974;-26.250000000000615
19.5;-24.999999999996092;-25.99999999999967
19.51;-22.50000000000444;-25.750000000000504
19.52;-22.499999999996536;-25.499999999999662
19.53;-22.50000000000444;-25.000000000000533
19.54;-22.499999999996536;-24.499999999999638
19.55;-20.000000000003908;-24.00000000000042
19.56;-19.99999999999689;-23.249999999999567
19.57;-17.499999999997293;-22.249999999999723
19.580000000000002;-20.000000000003954;-21.750000000000504
19.59;-17.499999999997293;-20.999999999999737
19.6;-17.500000000003464;-20.250000000000476
19.61;-17.499999999997293;-19.749999999999762
19.62;-15.000000000002975;-19.000000000000405
19.63;-17.499999999997247;-18.499999999999684
19.64;-14.999999999997646;-17.749999999999794
19.650000000000002;-12.500000000002487;-16.999999999999652
19.66;-12.499999999998046;-16.24999999999977
19.67;-12.500000000002487;-15.75000000000029
19.68;-12.49999999999809;-14.999999999999705
19.69;-10.000000000001954;-14.250000000000167
19.7;-9.999999999998446;-13.499999999999668
19.71;-10.000000000001998;-12.750000000000139
19.72;-9.999999999998446;-12.249999999999684
19.73;-9.999999999998424;-11.499999999999805
19.740000000000002;-10.000000000001998;-11.000000000000238
19.75;-7.499999999998823;-10.49999999999987
19.76;-7.500000000001488;-10.000000000000217
19.77;-7.499999999998823;-9.499999999999849
19.78;-7.50000000000151;-9.00000000000019
19.79;-7.499999999998823;-8.749999999999877
19.8;-7.500000000001488;-8.500000000000181
19.81;-4.999999999999223;-7.999999999999905
19.82;-7.499999999998823;-7.749999999999943
19.830000000000002;-5.000000000000999;-7.250000000000199
19.84;-7.499999999998823;-6.999999999999882
19.85;-5.000000000000999;-6.7500000000000995
19.86;-4.999999999999223;-6.499999999999874
19.87;-2.5000000000004885;-6.000000000000041
19.88;-4.999999999999223;-5.749999999999811
19.89;-4.999999999999223;-5.499999999999852
19.900000000000002;-2.5000000000004885;-4.999999999999751
19.91;-4.999999999999223;-4.999999999999751
19.92;-2.5000000000004996;-4.499999999999919
19.93;-4.999999999999212;-4.499999999999741
19.94;-2.5000000000004996;-3.9999999999999076
19.95;-2.4999999999996114;-3.749999999999769
19.96;-2.5000000000004996;-3.499999999999897
19.97;-2.4999999999996114;-3.499999999999809
19.98;-2.499999999999606;-3.249999999999848
19.990000000000002;-2.5000000000004996;-2.999999999999975
20.0;-2.499999999999606;-2.999999999999887
20.01;-2.5000000000004996;-2.750000000000014
20.02;-2.4999999999996114;-2.749999999999926
20.03;0.0;-2.2500000000000044
20.04;-2.499999999999606;-2.249999999999915
20.05;-2.5000000000004996;-2.250000000000004
20.06;-2.499999999999606;-2.2499999999999147
